x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
9.0,1.0,9.0,274.6815597600117,124.22493224284575,46.60892961333563,1,84,38.56010304423857,410498.36747770774,0
9.0,2.0,0.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.494502721305693,29451.03129066386,0
9.0,2.0,1.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.544483452705677,28625.72625070485,0
9.0,2.0,2.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.592016680868574,29265.48926308023,0
9.0,2.0,3.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,15.669437295665778,102527.92294032255,0
9.0,2.0,4.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,39.602322791790755,418935.3912917362,0
9.0,2.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,33.71937098175486,340124.8294827392,0
9.0,2.0,6.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,20.219384538834166,151747.4772527217,0
9.0,2.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,14.091896951776175,94202.27881699782,0
9.0,2.0,8.0,341.5214397225145,151.63426938255844,307.9348217073213,1,77,19.048216574592008,138669.77849609105,0
9.0,2.0,9.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,23.073539990698613,198166.73742637486,0
9.0,3.0,0.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,6.393938549447067,28276.30704288874,0
9.0,3.0,1.0,253.52154319891562,158.28780900081716,94.99501356654201,1,79,6.099596388249883,25240.018433285306,0
9.0,3.0,2.0,260.0065640997799,158.74627518729483,94.38064900882576,1,55,10.979665371265737,59589.016188396825,0
9.0,3.0,3.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,32.73772822236205,327322.1080308756,0
9.0,3.0,4.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,40.79524241343135,468652.34602799796,0
9.0,3.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,21.27671449276116,174889.97819118566,0
9.0,3.0,6.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,7.676086580777094,37869.07650374368,0
9.0,3.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.946307809108677,37772.43125095509,0
9.0,3.0,8.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,11.588190410202344,70558.27904856547,0
9.0,3.0,9.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,11.104461254733046,64980.24447569575,0
9.0,4.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,6.908760098405517,30533.223370507156,0
9.0,4.0,1.0,253.52154319891562,158.28780900081716,94.99501356654201,1,79,8.85700152181701,44980.06529984823,0
9.0,4.0,2.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,17.961610920370266,131847.9915402991,0
9.0,4.0,3.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,40.25329616677153,443739.08225440496,0
9.0,4.0,4.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,25.99454578461533,235043.14018927707,0
9.0,4.0,5.0,327.2269133711259,150.33955007599783,297.18915410173537,1,85,10.494603266024875,55609.141013994275,0
9.0,4.0,6.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.408922010060412,21677.863415475043,0
9.0,4.0,7.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.385436278230498,35525.49359444592,0
9.0,4.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.262332245112276,34963.08798685736,0
9.0,4.0,9.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,8.348514753130065,42072.86524145982,0
9.0,5.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,7.090567137921485,32183.461547950923,0
9.0,5.0,1.0,268.99977460763415,156.4197084194777,109.26131537912086,1,53,13.714313737371231,89653.37695207083,0
9.0,5.0,2.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,34.75342831173869,337195.28809056466,0
9.0,5.0,3.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,30.75194937832919,294717.0356146319,0
9.0,5.0,4.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,16.0703295968939,114447.17891046737,0
9.0,5.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.9406493032928385,37705.440321774004,0
9.0,5.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.870429367572462,38559.545870680224,0
9.0,5.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.674557370693364,34800.676625547494,0
9.0,5.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.430897602670746,36154.97218086534,0
9.0,5.0,9.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.3260738506091965,33808.78694963201,0
9.0,6.0,0.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,21.95745518155036,175760.66941530525,0
9.0,6.0,1.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,33.04582548712388,342810.63192268426,0
9.0,6.0,2.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,38.43329250482942,395629.65320150746,0
9.0,6.0,3.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,17.089620894824254,124980.88119640612,0
9.0,6.0,4.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,11.68181057709339,68903.99979692053,0
9.0,6.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.84047121341699,38923.47898916168,0
9.0,6.0,6.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.351882141078616,21906.306914719353,0
9.0,6.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.663313038751316,36820.30268290967,0
9.0,6.0,8.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.5430042413003555,36447.21781413238,0
9.0,6.0,9.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.692753370149155,23609.799722343185,0
9.0,7.0,0.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,49.693280345735516,589951.0799013901,0
9.0,7.0,1.0,262.7860615302288,160.02477882489293,108.04409514903737,1,43,51.447221044817425,642827.1695347197,0
9.0,7.0,2.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,34.244042146793824,347663.600890038,0
9.0,7.0,3.0,343.75008316441176,143.4467474454962,309.01572422819044,1,71,16.152369358090294,112062.09385721959,0
9.0,7.0,4.0,341.5214397225145,151.63426938255844,307.9348217073213,1,77,9.462432176524953,52080.245684817295,0
9.0,7.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.897793195665954,39737.830344386704,0
9.0,7.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.508693648350046,35604.55776800808,0
